GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1126869938810040321		http://twitter.com/Alex65574986/status/1126869938810040321	@thomasmaryLooking for serious relationship and am here to spoil me with money.just retweet, follow and DM #sugarbaby #sugarbabieswanted #sugardaddy #Sugarmommy #sugarbabies #sugarbabyneeded #seeking #babies #CollegeStudent #college #CollegeCheatingScandal #SugarDaddySerious	@Alex65574986	Alex	United States of America	Florida		Positive	Joy	Twitter	M					@thomasmaryLooking for serious relationship and am here to spoil me with money.just retweet, follow and DM #sugarbaby #sugarbabieswanted #sugardaddy #Sugarmommy #sugarbabies #sugarbabyneeded #seeking #babies #CollegeStudent #college #CollegeCheatingScandal #SugarDaddySerious	Tweet		
1126860938081181696		http://twitter.com/cowboytexas/status/1126860938081181696	Like #Trump, #LoriLoughlin believes she is above the law: Lori Loughlin feels wronged in college admissions scandal, looking to fight charges, source says https://t.co/JvXF9RgXYZ #LockHerUp #CollegeCheatingScandal	@cowboytexas	cowboytexas🇺🇸🌊	United States of America	Florida	St. Petersburg	Neutral	Fear	Twitter						Like #Trump, #LoriLoughlin believes she is above the law: Lori Loughlin feels wronged in college admissions scandal, looking to fight charges, source says https://t.co/JvXF9RgXYZ #LockHerUp #CollegeCheatingScandal	Tweet		
1126877809081835520		http://twitter.com/BrookingsEcon/status/1126877809081835520	In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	@BrookingsEcon	Brookings Econ	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter						In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	Tweet		
1126880472485830662		http://twitter.com/loanlawyer/status/1126880472485830662	RT @BrookingsEcon In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	@loanlawyer	Adam C. Ragan	United States of America	Texas		Neutral	Neutral	Twitter	M					RT @BrookingsEcon In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	Retweet		
1126934060167725056		http://twitter.com/liberalgirl3/status/1126934060167725056	RT @cowboytexas Like #Trump, #LoriLoughlin believes she is above the law: Lori Loughlin feels wronged in college admissions scandal, looking to fight charges, source says https://t.co/JvXF9RgXYZ #LockHerUp #CollegeCheatingScandal	@liberalgirl3	Liberalgirl3	United States of America	Florida	Orlando	Neutral	Unclassified	Twitter						RT @cowboytexas Like #Trump, #LoriLoughlin believes she is above the law: Lori Loughlin feels wronged in college admissions scandal, looking to fight charges, source says https://t.co/JvXF9RgXYZ #LockHerUp #CollegeCheatingScandal	Retweet		
1126680380839485440		http://twitter.com/Young_King_615/status/1126680380839485440	RT @DIFS2019 Such a hot video....the way she slowly moves her ass on this big dick is fucking amazing.... #difs2019 #difs #sexypic #CollegeCheatingScandal #college #freshman #collegelife #pussy https://t.co/qcwOpKFpyg https://t.co/IoQM2FzEUe	@Young_King_615	Young King				Positive	Joy	Twitter	F					"RT @DIFS2019 Such a hot video....the way she slowly moves her ass on this big dick is fucking amazing....  #difs2019 #difs #sexypic #CollegeCheatingScandal #college #freshman #collegelife #pussy https://t.co/qcwOpKFpyg https://t.co/IoQM2FzEUe"	Retweet		
1126714358640152578		http://twitter.com/big_astronaut/status/1126714358640152578	RT @DIFS2019 Wow! This college hottie really knows how to work that dick. What do you think of her technique 😉😉🍆🍆 #DIFS2019 #blowjob #headjob #suck #CollegeCheatingScandal #college #Girlfriend #cumslut https://t.co/Sc3qztqr8c	@big_astronaut	big				Positive	Unclassified	Twitter						"RT @DIFS2019 Wow! This college hottie really knows how to work that dick.  What do you think of her technique 😉😉🍆🍆 #DIFS2019 #blowjob  #headjob #suck #CollegeCheatingScandal #college #Girlfriend #cumslut https://t.co/Sc3qztqr8c"	Retweet		
1126757093107617792		http://twitter.com/chrisgamer07193/status/1126757093107617792	RT @LNPServices Felicity Huffman and Lori Loughlin are two of at least 40 people charged in a nationwide college admissions exam scandal, according to court documents. … #CollegeCheatingScandal https://t.co/zIOKUrvEPb	@chrisgamer07193	chris gamer				Neutral	Neutral	Twitter	M					RT @LNPServices Felicity Huffman and Lori Loughlin are two of at least 40 people charged in a nationwide college admissions exam scandal, according to court documents. …   #CollegeCheatingScandal https://t.co/zIOKUrvEPb	Retweet		
1126906157380063232		http://twitter.com/Aarondklein/status/1126906157380063232	RT @BrookingsEcon In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	@Aarondklein	Aaron Klein	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter	M					RT @BrookingsEcon In the wake of the #CollegeCheatingScandal, how much difference does going to a top university make? @RichardvReeves & @KatieEGuyot find that the poorest and least privileged students gain the most: https://t.co/pMPxFDPJnO	Retweet		
1126990922351247362		http://twitter.com/clara46724210/status/1126990922351247362	I will be giving out $1000 to any lucky ones who can just RT and DM... #SugarBabies #sugardaddymeet #sugarbaby #collegedude #collegecheatingscandal #Canadadaddy #Canadasugarmom #westernunion #paypal #Gayjakarta #pigg_pic #SugarMama #SugarDaddySerious https://t.co/i4YrKiJAB5	@clara46724210	clara	United States of America	Texas		Positive	Joy	Twitter	F					I will be giving out $1000 to any lucky ones who can just RT and DM... #SugarBabies #sugardaddymeet #sugarbaby #collegedude #collegecheatingscandal #Canadadaddy #Canadasugarmom #westernunion #paypal #Gayjakarta #pigg_pic #SugarMama #SugarDaddySerious https://t.co/i4YrKiJAB5	Tweet		
