GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1120698003138994176		http://twitter.com/SluttyAngela21/status/1120698003138994176	RT @DIFS2019 One of our followers submitted this hot as fuck white girl sucking his dick at college. #difs2019 #blowjob #suckingdick #CollegeCheatingScandal #Girlfriends #amateurgirl https://t.co/V1jQF8mXwA	@SluttyAngela21	Angela	United Kingdom	Greater London	London	Negative	Unclassified	Twitter	F					"RT @DIFS2019 One of our followers submitted this hot as fuck white girl sucking his dick at college.  #difs2019 #blowjob #suckingdick #CollegeCheatingScandal #Girlfriends #amateurgirl https://t.co/V1jQF8mXwA"	Retweet		
1120641834651389952		http://twitter.com/thedudeC214/status/1120641834651389952	@PerezHilton @ThePerezHilton Lori should not be prosecuted or sued for this. She has spread so much joy and good times to the world with Full House. Full house is from God and with the goodness. #CollegeCheatingScandal	@thedudeC214	Sure Man				Positive	Joy	Twitter						@PerezHilton @ThePerezHilton Lori should not be prosecuted or sued for this. She has spread so much joy and good times to the world with Full House. Full house is from God and with the goodness. #CollegeCheatingScandal	Reply		
1120553045430034438		http://twitter.com/engaumese/status/1120553045430034438	RT @dy_ob Did no one watched the Billy Madison movie? #CollegeCheatingScandal https://t.co/pteMxYIBc2	@engaumese	Helene V. Beverly				Negative	Neutral	Twitter	F					RT @dy_ob Did no one watched the Billy Madison movie? #CollegeCheatingScandal https://t.co/pteMxYIBc2	Retweet		
1120504682420551680		http://twitter.com/RodrixAc/status/1120504682420551680	RT @LNPServices Felicity Huffman and Lori Loughlin are two of at least 40 people charged in a nationwide college admissions exam scandal, according to court documents. … #CollegeCheatingScandal https://t.co/zIOKUrvEPb	@RodrixAc	FED3RECO76				Neutral	Neutral	Twitter						RT @LNPServices Felicity Huffman and Lori Loughlin are two of at least 40 people charged in a nationwide college admissions exam scandal, according to court documents. …   #CollegeCheatingScandal https://t.co/zIOKUrvEPb	Retweet		
1120510536012193793		http://twitter.com/globalacademic/status/1120510536012193793	Here are some things to consider when deciding if a school is a good social fit. #collegedecision #collegeprep #CollegeCheatingScandal #collegestudents #colleges https://t.co/GLdOPwfJNw	@globalacademic	Global Academic	United States of America			Positive	Neutral	Twitter						"Here are some things to consider when deciding if a school is a good social fit.  #collegedecision #collegeprep #CollegeCheatingScandal #collegestudents #colleges https://t.co/GLdOPwfJNw"	Tweet		
1120791733007257601		http://twitter.com/obrienc2/status/1120791733007257601	Oh Lori. https://t.co/qBwrxoqscE #collegeadmissionsscandal #CollegeCheatingScandal	@obrienc2	Cortney O'Brien				Neutral	Neutral	Twitter	F					"Oh Lori. https://t.co/qBwrxoqscE #collegeadmissionsscandal #CollegeCheatingScandal"	Tweet		
1120772464332554240		http://twitter.com/78tiger/status/1120772464332554240	@LAmag If #RickCaruso can survive #CollegeCheatingScandal at @usc maybe he can be LA #mayor, but it is harder for a rich man to get into heaven than for a camel to go through the eye of a needle.	@78tiger	78tiger	United States of America	California	Los Angeles	Positive	Sadness	Twitter						@LAmag If #RickCaruso can survive #CollegeCheatingScandal at @usc maybe he can be LA #mayor, but it is harder for a rich man to get into heaven than for a camel to go through the eye of a needle.	Reply		
1120500246927294464		http://twitter.com/jennifer_0780/status/1120500246927294464	RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️ 🔹#RussianCollusionHoax 🔹#SanctuaryCities 🔹#ClintonCrimeFamily 🔹#JussieSmollett 🔹#CollegeCheatingScandal	@jennifer_0780	Jennifer				Neutral	Neutral	Twitter	F					"RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️  🔹#RussianCollusionHoax  🔹#SanctuaryCities 🔹#ClintonCrimeFamily  🔹#JussieSmollett 🔹#CollegeCheatingScandal"	Retweet		
1120697985690734592		http://twitter.com/SluttyAngela21/status/1120697985690734592	RT @DIFS2019 Gorgeous ebony girl with a great ass can't take the BBC, watch he squirm and cry no. #CollegeCheatingScandal #difs #doitforstate #difs2019 #bbcslut #fucking #sex #rough #ebony https://t.co/PoaqB6E8pz	@SluttyAngela21	Angela	United Kingdom	Greater London	London	Positive	Sadness	Twitter	F					"RT @DIFS2019 Gorgeous ebony girl with a great ass can't take the BBC, watch he squirm and cry no. #CollegeCheatingScandal #difs #doitforstate #difs2019 #bbcslut #fucking #sex #rough #ebony https://t.co/PoaqB6E8pz"	Retweet		
1120499298809065472		http://twitter.com/hidehunt1/status/1120499298809065472	RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️ 🔹#RussianCollusionHoax 🔹#SanctuaryCities 🔹#ClintonCrimeFamily 🔹#JussieSmollett 🔹#CollegeCheatingScandal	@hidehunt1	🇺🇸Déplorable Heidi	United States of America	Maine		Neutral	Neutral	Twitter	F					"RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️  🔹#RussianCollusionHoax  🔹#SanctuaryCities 🔹#ClintonCrimeFamily  🔹#JussieSmollett 🔹#CollegeCheatingScandal"	Retweet		
1120504250684137473		http://twitter.com/AppSame/status/1120504250684137473	RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️ 🔹#RussianCollusionHoax 🔹#SanctuaryCities 🔹#ClintonCrimeFamily 🔹#JussieSmollett 🔹#CollegeCheatingScandal	@AppSame	AppSame	United States of America	Texas		Neutral	Neutral	Twitter						"RT @LVNancy @hidehunt1 @stacy_redvirgo @PatriotSmirk @shanehardy58 @slacker_ga01 @Maggieb1B @MAGAzinefed @JanjoinedNRA Until the rule of LAW applies equally, the elitist will continue their anarchy, and promote lawlessness ⤵️  🔹#RussianCollusionHoax  🔹#SanctuaryCities 🔹#ClintonCrimeFamily  🔹#JussieSmollett 🔹#CollegeCheatingScandal"	Retweet		
1120573462827823106		http://twitter.com/moniqueemichele/status/1120573462827823106	The REAL #CollegeCheatingScandal is that @Stanford has a $2.5 BILLION endowment and we still out here in the library using single ply toilet paper like boo boo the fool	@moniqueemichele	garbage girl				Negative	Sadness	Twitter	F					The REAL #CollegeCheatingScandal is that @Stanford has a $2.5 BILLION endowment and we still out here in the library using single ply toilet paper like boo boo the fool	Tweet		
1120768729426669568		http://twitter.com/freddy25/status/1120768729426669568	RT @THR USC coach who allegedly made fake college profiles for Lori Loughlin’s daughters pleads guilty https://t.co/lpwL8kvkEW #CollegeCheatingScandal https://t.co/KWNU9i7Jlj	@freddy25	Alfredo Sauce	United States of America			Neutral	Neutral	Twitter	M					RT @THR USC coach who allegedly made fake college profiles for Lori Loughlin’s daughters pleads guilty https://t.co/lpwL8kvkEW #CollegeCheatingScandal https://t.co/KWNU9i7Jlj	Retweet		
