GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1117220829845127170		http://twitter.com/Heather4enviro1/status/1117220829845127170	RT @Heather4enviro1 Who wants help make a persons dream come true? Everyone needs help sometimes... Every dollar counts and every retweet helps. #RetweeetPlease #DonationsNeeded #donations Not part of the #CollegeCheatingScandal I’ve worked my ass off. #hardwork https://t.co/Xkrq2H8PWC	@Heather4enviro1	Heather4environmentaljustice🌏🌊	United States of America	Tennessee	Nashville	Positive	Joy	Twitter						"RT @Heather4enviro1 Who wants help make a persons dream come true? Everyone needs help sometimes...
Every dollar counts and every retweet helps.
#RetweeetPlease 
#DonationsNeeded 
#donations 

Not part of the #CollegeCheatingScandal I’ve worked my ass off. #hardwork 

https://t.co/Xkrq2H8PWC"	Retweet		
1117446354496905216		http://twitter.com/aakinslow/status/1117446354496905216	Interesting to see where this all goes. #CollegeCheatingScandal #AdultChildren	@aakinslow	Andrew  A. Kinslow	United States of America	Oklahoma	Tulsa	Positive	Unclassified	Twitter	M					Interesting to see where this all goes. #CollegeCheatingScandal #AdultChildren	Tweet		
1117284325538447367		http://twitter.com/leelarose100/status/1117284325538447367	RT @EpochTimes A former #Florida prep school administrator pleaded guilty to taking college entrance exams for students in exchange for cash to help wealthy parents get their kids into elite universities. #CollegeAdmissionScam #CollegeCheatingScandal https://t.co/GiCnOibRqQ	@leelarose100	leela rose				Neutral	Neutral	Twitter	F					RT @EpochTimes A former #Florida prep school administrator pleaded guilty to taking college entrance exams for students in exchange for cash to help wealthy parents get their kids into elite universities. #CollegeAdmissionScam #CollegeCheatingScandal https://t.co/GiCnOibRqQ	Retweet		
1117418379076411392		http://twitter.com/mjp2520/status/1117418379076411392	RT @mjp2520 What is your degree worth https://t.co/dyxtPlV8XD via @mjp2520 #CollegeCheatingScandal #CollegeAdmissionsScandal	@mjp2520	Miriam Joy	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter	F					"RT @mjp2520 What is your degree worth https://t.co/dyxtPlV8XD via @mjp2520

#CollegeCheatingScandal #CollegeAdmissionsScandal"	Retweet		
1117464103646318594		http://twitter.com/PremStatsnet/status/1117464103646318594	RT @chatnchat7: RT @FUZAKERUNASHI: #CollegeAdmissionScam #CollegeCheatingScandal #Trump #College #Admission #scam #Scandal #cheat #Fordham #FordhamLaw #Imperial #Royal #English #reuters #Japan #小室圭 Now he has completely lost the trust of us Japanese… https://t.co/BZz7JaJhmE	@PremStatsnet	PremStatsnet	Canada	Ontario	Windsor	Neutral	Neutral	Twitter						"RT @chatnchat7: RT @FUZAKERUNASHI: #CollegeAdmissionScam #CollegeCheatingScandal #Trump #College #Admission #scam #Scandal #cheat #Fordham #FordhamLaw #Imperial #Royal  #English #reuters #Japan #小室圭
Now he has completely lost the trust of us Japanese… https://t.co/BZz7JaJhmE"	Tweet		
1117461641895878656		http://twitter.com/globalacademic/status/1117461641895878656	Here are some questions to ask yourself after taking that ACT yesterday. #ACTtest #collegeprep #CollegeCheatingScandal #CollegeAdmissionsScandal #CollegeKumar https://t.co/JsGsDGl1lK	@globalacademic	Global Academic	United States of America			Neutral	Joy	Twitter						"Here are some questions to ask yourself after taking that ACT yesterday. 
#ACTtest #collegeprep #CollegeCheatingScandal #CollegeAdmissionsScandal #CollegeKumar https://t.co/JsGsDGl1lK"	Tweet		
1117238663459381248		http://twitter.com/lengsee5/status/1117238663459381248	RT @EpochTimes A former #Florida prep school administrator pleaded guilty to taking college entrance exams for students in exchange for cash to help wealthy parents get their kids into elite universities. #CollegeAdmissionScam #CollegeCheatingScandal https://t.co/GiCnOibRqQ	@lengsee5	leng see Goh	Malaysia	Kuala Lumpur	Kuala Lumpur	Neutral	Neutral	Twitter						RT @EpochTimes A former #Florida prep school administrator pleaded guilty to taking college entrance exams for students in exchange for cash to help wealthy parents get their kids into elite universities. #CollegeAdmissionScam #CollegeCheatingScandal https://t.co/GiCnOibRqQ	Retweet		
1117287619686215681		http://twitter.com/mcb_charles/status/1117287619686215681	i just spent the past while making this meme for u at @tylerdriches you better say thank you #uoft #meme #finalseason #CollegeCheatingScandal #meme #photoshopmaster #tylerrichards https://t.co/HePYgLJSlS	@mcb_charles	Matthew Brown	United States of America	New York	New York	Positive	Joy	Twitter	M					i just spent the past while making this meme for u at @tylerdriches you better say thank you #uoft #meme  #finalseason #CollegeCheatingScandal #meme #photoshopmaster #tylerrichards https://t.co/HePYgLJSlS	Tweet		
1117543358736420864		http://twitter.com/pauldraw/status/1117543358736420864	RT @cjfarley I’m doing a launch event @BNUnionSquareNY on April 9 at 7pm for my new novel “Around Harvard Square” with @CNBC star @JimCramer and you’re invited! We’ll discuss the secrets of the Ivy League and that #CollegeCheatingScandal. We hope to see you there! https://t.co/sG7cjXfgEY	@pauldraw	Paul Draw	Australia	New South Wales	Sydney	Neutral	Neutral	Twitter	M					RT @cjfarley I’m doing a launch event @BNUnionSquareNY on April 9 at 7pm for my new novel “Around Harvard Square” with @CNBC star @JimCramer and you’re invited! We’ll discuss the secrets of the Ivy League and that #CollegeCheatingScandal. We hope to see you there! https://t.co/sG7cjXfgEY	Retweet		
1117234480417333248		http://twitter.com/Len21878832/status/1117234480417333248	RT @ChuckCallesto With the ADMISSIONS SCANDAL front and center; David Hogg’s admission to HARVARD is now being SCRUTINIZED... 🤣🤣 I always wondered how he got into with such low SAT scores... #CollegeCheatingScandal 🔥 https://t.co/FYsRCpWydA	@Len21878832	Len  ⭐️  ⭐️  ⭐️	United States of America	Texas		Neutral	Neutral	Twitter	M					"RT @ChuckCallesto With the ADMISSIONS SCANDAL front and center; David Hogg’s admission to HARVARD is now being SCRUTINIZED...  🤣🤣  

I always wondered how he got into with such low SAT scores... 

#CollegeCheatingScandal 🔥

https://t.co/FYsRCpWydA"	Retweet		
