GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1126460415527886850		http://twitter.com/lengsee5/status/1126460415527886850	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@lengsee5	leng see Goh	Malaysia	Kuala Lumpur	Kuala Lumpur	Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126299475767627776		http://twitter.com/CharlesBLedford/status/1126299475767627776	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@CharlesBLedford	Charles B. Ledford	United States of America	Florida		Neutral	Neutral	Twitter	M					"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126355678228955141		http://twitter.com/ExposeSweeden/status/1126355678228955141	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@ExposeSweeden	🌺God bless the US🌺❌				Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126287734967078912		http://twitter.com/alicia19671/status/1126287734967078912	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@alicia19671	Alicia	United States of America			Neutral	Neutral	Twitter	F					"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126577773122686976		http://twitter.com/tcbn4_camille/status/1126577773122686976	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@tcbn4_camille	Camille				Neutral	Neutral	Twitter	F					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126543633824587780		http://twitter.com/MarinaLewis/status/1126543633824587780	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@MarinaLewis	Marina	United States of America	Florida		Neutral	Neutral	Twitter	F					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126487492872560640		http://twitter.com/brettsavidis/status/1126487492872560640	RT @mrinere She paid a college consultant $6.5 million to get her daughter into Stanford. She said she was tricked. https://t.co/uLb5QcUvqG #operationvarsityblues #collegeadmissionsscandal	@brettsavidis	savidis	United States of America	New York	New York	Neutral	Neutral	Twitter						RT @mrinere She paid a college consultant $6.5 million to get her daughter into Stanford. She said she was tricked.  https://t.co/uLb5QcUvqG #operationvarsityblues #collegeadmissionsscandal	Retweet		
1126506490003460101		http://twitter.com/CarolinaElina1/status/1126506490003460101	$3000 allowance for college babes to pay their bills and school loans...like,RT and DM me #sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies #sugarmummy #collegeadmissionsscandal #collegecallgirls	@CarolinaElina1	Carolina Elina	United States of America	Florida		Positive	Sadness	Twitter	F					"$3000 allowance for college babes to pay their bills and school loans...like,RT and DM me 
#sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies 
#sugarmummy
#collegeadmissionsscandal #collegecallgirls"	Tweet		
1126542499466686465		http://twitter.com/ImDeplorable16/status/1126542499466686465	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@ImDeplorable16	SmellyTrumpSupportingWalmartShopper	United States of America			Neutral	Neutral	Twitter						"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126452510586228736		http://twitter.com/AliceDedonato/status/1126452510586228736	shame on U california and your corrupton #SanFrancisco #LosAngeles #Compton #Torrance #USC #technology #communications #CollegeAdmissionsScandal #Oil #banks #Hollywood 😱	@AliceDedonato	Alice DeDonato				Neutral	Neutral	Twitter	F					"shame on U california and your corrupton
#SanFrancisco #LosAngeles #Compton #Torrance #USC #technology 
#communications #CollegeAdmissionsScandal #Oil #banks #Hollywood 😱"	Tweet		
1126544430188650496		http://twitter.com/EwanKowalczyk/status/1126544430188650496	The more I see about the college admission scandals, the more I think my parents could have tried harder. #collegeadmissionsscandal	@EwanKowalczyk	Ewan Kowalczyk				Neutral	Unclassified	Twitter	M					The more I see about the college admission scandals, the more I think my parents could have tried harder. #collegeadmissionsscandal	Tweet		
1126546950478802945		http://twitter.com/maxperlman/status/1126546950478802945	RT @jtgraff It’s up! Higher Ground #podcast on iTunes and Spotify with Chris Tauro - we’re talking about the #collegeadmissionsscandal - definitely worth checking out! https://t.co/jsAp5tAGJL	@maxperlman	Max Perlman	United States of America	Massachusetts	Boston	Positive	Neutral	Twitter	M					RT @jtgraff It’s up! Higher Ground #podcast on iTunes and Spotify with Chris Tauro - we’re talking about the #collegeadmissionsscandal - definitely worth checking out! https://t.co/jsAp5tAGJL	Retweet		
1126587211405598720		http://twitter.com/flexicoshawdy/status/1126587211405598720	In case anyone is interested, after the #collegeadmissionsscandal became public @uofsandiego sent out an email to all alumni donors telling them what to say if questioned about the scandal, and encouraging them to use the school’s lawyers #ObstructionOfJustice 🤔	@flexicoshawdy	flexicoshawdy				Neutral	Unclassified	Twitter						In case anyone is interested, after the #collegeadmissionsscandal became public @uofsandiego sent out an email to all alumni donors telling them what to say if questioned about the scandal, and encouraging them to use the school’s lawyers #ObstructionOfJustice 🤔	Tweet		
1126294899505147904		http://twitter.com/truthcounts4/status/1126294899505147904	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@truthcounts4	TruthCounts	United States of America	Texas		Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126528719605125121		http://twitter.com/jtgraff/status/1126528719605125121	It’s up! Higher Ground #podcast on iTunes and Spotify with Chris Tauro - we’re talking about the #collegeadmissionsscandal - definitely worth checking out! https://t.co/jsAp5tAGJL	@jtgraff	John T. Graff	United States of America	Massachusetts	Boston	Positive	Neutral	Twitter	M					It’s up! Higher Ground #podcast on iTunes and Spotify with Chris Tauro - we’re talking about the #collegeadmissionsscandal - definitely worth checking out! https://t.co/jsAp5tAGJL	Tweet		
1126411538242387969		http://twitter.com/ndngenuity/status/1126411538242387969	RT @drsugah An important take on the #CollegeAdmissionsScandal https://t.co/OZpTKouYnk thanks for the insight @JasonAEngland1	@ndngenuity	ndngenuity				Neutral	Neutral	Twitter						RT @drsugah An important take on the #CollegeAdmissionsScandal https://t.co/OZpTKouYnk thanks for the insight @JasonAEngland1	Retweet		
1126620305848512512		http://twitter.com/HELIXHigherEd/status/1126620305848512512	The latest Workforce Ed Innovations Daily! https://t.co/k8u9jmzKUi #highered #collegeadmissionsscandal	@HELIXHigherEd	HELIX Higher Ed	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter						The latest Workforce Ed Innovations Daily! https://t.co/k8u9jmzKUi #highered #collegeadmissionsscandal	Tweet		
1126447968448667648		http://twitter.com/JasonPeringer/status/1126447968448667648	#WhitePrivilege much? #LoriLoughlin #CollegeAdmissionsScandal https://t.co/guiY9udScB	@JasonPeringer	Jason Peringer				Neutral	Neutral	Twitter	M					#WhitePrivilege much? #LoriLoughlin #CollegeAdmissionsScandal https://t.co/guiY9udScB	Tweet		
1126288147803885568		http://twitter.com/adboa95/status/1126288147803885568	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@adboa95	A Boado 👌 🇺🇸	United States of America			Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126475737471561728		http://twitter.com/AIRInforms/status/1126475737471561728	The #collegeadmissionsscandal highlights issues of socioeconomic diversity on college campuses. Learn more about the larger issues of admissions diversity with AIR #highered expert @AWaltonRadford in our Q&A. https://t.co/NoILDAdIuj https://t.co/2iLYtmOV5Y	@AIRInforms	American Institutes for Research	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter						The #collegeadmissionsscandal highlights issues of socioeconomic diversity on college campuses. Learn more about the larger issues of admissions diversity with AIR #highered expert @AWaltonRadford in our Q&A. https://t.co/NoILDAdIuj https://t.co/2iLYtmOV5Y	Tweet		
1126517283587854337		http://twitter.com/BUILDseriesNYC/status/1126517283587854337	#TyraBanks, the #CollegeAdmissionsScandal TV series & more! 🥂 #BUILDBrunch is serving up what's hot in pop culture: https://t.co/relrSPsWEi	@BUILDseriesNYC	BUILD Series	United States of America			Neutral	Neutral	Twitter						#TyraBanks, the #CollegeAdmissionsScandal TV series & more! 🥂 #BUILDBrunch is serving up what's hot in pop culture: https://t.co/relrSPsWEi	Tweet		
1126498867246194688		http://twitter.com/PietrylaPR/status/1126498867246194688	"Recent post in the #HigherED space ""Accreditors Putting Pressure on Colleges to Improve Performance"" https://t.co/B72gBBkln0 #HigherEducation #CollegeAdmissionsScandal"	@PietrylaPR	Pietryla PR & Marketing	United States of America	Illinois	Chicago	Neutral	Joy	Twitter						"Recent post in the #HigherED space ""Accreditors Putting Pressure on Colleges to Improve Performance"" https://t.co/B72gBBkln0 #HigherEducation #CollegeAdmissionsScandal"	Tweet		
1126296038594113537		http://twitter.com/chelley1956/status/1126296038594113537	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@chelley1956	AzDesertRat	United States of America	Arizona		Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126543005907857410		http://twitter.com/Saltimark/status/1126543005907857410	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@Saltimark	Salti Mary ⭐️⭐️⭐️				Neutral	Neutral	Twitter	F					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126287671259566081		http://twitter.com/MdlMurray/status/1126287671259566081	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@MdlMurray	Mdl-Murray	Canada	Alberta		Neutral	Neutral	Twitter						"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126580383053750272		http://twitter.com/CharlesBLedford/status/1126580383053750272	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@CharlesBLedford	Charles B. Ledford	United States of America	Florida		Neutral	Neutral	Twitter	M					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126539448550715392		http://twitter.com/NewsroomPR/status/1126539448550715392	"@usweekly dives further into the #CollegeAdmissionsScandal, featuring @WestCoastTrial Lawyers President and co-founder Neama Rahmani in a discussion on #LoriLoughlin and her husband: ""[They] could spend years, if not decades, behind bars."" https://t.co/PIVcJJa3Ge"	@NewsroomPR	NewsroomPR	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						"@usweekly dives further into the #CollegeAdmissionsScandal, featuring @WestCoastTrial Lawyers President and co-founder Neama Rahmani in a discussion on #LoriLoughlin and her husband: ""[They] could spend years, if not decades, behind bars."" https://t.co/PIVcJJa3Ge"	Tweet		
1126554613342142464		http://twitter.com/Jerriannjaz/status/1126554613342142464	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@Jerriannjaz	Jerri Ann Zito	United States of America	Florida	Ft. Myers	Neutral	Neutral	Twitter	F					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126542547730309120		http://twitter.com/ressiger1111/status/1126542547730309120	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@ressiger1111	Sharon Resseger	United States of America	Ohio	Columbus	Neutral	Neutral	Twitter	F					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126547293132480512		http://twitter.com/newalpha2/status/1126547293132480512	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@newalpha2	sthomas MAGA	United States of America			Neutral	Neutral	Twitter						"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126547449764556802		http://twitter.com/filmjammer/status/1126547449764556802	College Admissions Scandal Series in the Works From Annapurna TV | Hollywood Reporter https://t.co/SEcfU032Nz #collegeadmissionsscandal #usc #loriloughlin #felicityhuffman #series #thr #thehollywoodreporter https://t.co/eJB2xtQjpc	@filmjammer	Film Jammer				Neutral	Neutral	Twitter						"College Admissions Scandal Series in the Works From Annapurna TV | Hollywood Reporter 
https://t.co/SEcfU032Nz

#collegeadmissionsscandal #usc #loriloughlin #felicityhuffman #series #thr #thehollywoodreporter https://t.co/eJB2xtQjpc"	Tweet		
1126452675346862081		http://twitter.com/samuella/status/1126452675346862081	"Coming Attractions: Plans are underway to turn the #CollegeAdmissionsScandal into a limited TV series, based on the book ""Accepted"" by #WallStreetJournal reporters Melissa Korn & Jen Levitz. #LoriLoughlin #FelicityHuffman https://t.co/cscq5vN7ev"	@samuella	samuella	United States of America	New York	New York	Neutral	Neutral	Twitter						"Coming Attractions: Plans are underway to turn the #CollegeAdmissionsScandal into a limited TV series, based on the book ""Accepted"" by #WallStreetJournal reporters Melissa Korn & Jen Levitz. #LoriLoughlin #FelicityHuffman 
https://t.co/cscq5vN7ev"	Tweet		
1126479996648734720		http://twitter.com/SportsQomplex/status/1126479996648734720	Great #strategy #drivers. Now #robots will replace you even sooner. #sheesh #imwithstupid #autonomousCar #ComputerVision #JustDoIt #CollegeAdmissionsScandal Here's why the #Uber, #Lyft #protests might not even #work https://t.co/X4q2dp2UOS via @usatoday	@SportsQomplex	Qomplex	United States of America	California		Negative	Fear	Twitter						"Great #strategy #drivers. Now #robots will replace you even sooner. #sheesh #imwithstupid #autonomousCar
#ComputerVision #JustDoIt #CollegeAdmissionsScandal
Here's why the #Uber, #Lyft #protests might not even #work https://t.co/X4q2dp2UOS via @usatoday"	Tweet		
1126334551641477121		http://twitter.com/AGTZ/status/1126334551641477121	RT @mstanik0 Much attention is currently focused on the #collegeadmissionsscandal. But many more university students are doing honorable things. Such as these @MarquetteU students who made a business out of helping others with #mentalhealth issues. https://t.co/erAqMmiw79 @GMA	@AGTZ	Alma Gutierrez	United States of America	Texas	San Antonio	Neutral	Unclassified	Twitter	F					RT @mstanik0 Much attention is currently focused on the #collegeadmissionsscandal. But many more university students are doing honorable things. Such as these @MarquetteU students who made a business out of helping others with #mentalhealth issues. https://t.co/erAqMmiw79 @GMA	Retweet		
1126339383064293376		http://twitter.com/MenendezRand/status/1126339383064293376	Lori Loughlin feels wronged in #CollegeAdmissionsScandal, looking to fight charges, source says https://t.co/eD5Lcgf776	@MenendezRand	Robert Rand	United States of America	Florida	Miami	Neutral	Neutral	Twitter	M					Lori Loughlin feels wronged in #CollegeAdmissionsScandal, looking to fight charges, source says https://t.co/eD5Lcgf776	Tweet		
1126543859390066688		http://twitter.com/0patriot2/status/1126543859390066688	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@0patriot2	🌟 🇺🇸 American Covfefe 2.0 🇺🇸 🌟IFB all MAGA				Neutral	Neutral	Twitter						"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126545536692232192		http://twitter.com/alkaiibser1544/status/1126545536692232192	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@alkaiibser1544	Juls E	United States of America			Neutral	Neutral	Twitter						"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126517340579954693		http://twitter.com/pamelahawley/status/1126517340579954693	The world of college is changing. Now people are beginning to question the entire system and we'll have to wait and see what new progress is made. Read more about the issue here https://t.co/OTkXVzj929 #collegeadmissionsscandal #College #Students https://t.co/AihePMBJrk	@pamelahawley	Pamela Hawley	United States of America	California	San Francisco	Neutral	Unclassified	Twitter	F					"The world of college is changing. Now people are beginning to question the entire system and we'll have to wait and see what new progress is made. Read more about the issue here https://t.co/OTkXVzj929
#collegeadmissionsscandal #College #Students https://t.co/AihePMBJrk"	Tweet		
