GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1121422108570083329		http://twitter.com/JeremyDBradley/status/1121422108570083329	The latest on #LoriLoughlin pleading ignorance in #collegeadmissionsscandal at https://t.co/ZDzs82vGL8 #FelicityHuffman	@JeremyDBradley	Jeremy Bradley	Canada	Manitoba	Winnipeg	Neutral	Joy	Twitter	M					"The latest on #LoriLoughlin pleading ignorance in #collegeadmissionsscandal at https://t.co/ZDzs82vGL8  #FelicityHuffman"	Tweet		
1121545584697958400		http://twitter.com/GoAKALA/status/1121545584697958400	Excited to talk to everyone about how to break into China and all the pitfalls to avoid. #China #CrossBorder #startups #BeltandRoad #Asia @AlibabaGroup #collegeadmissionsscandal #college #collegeadmissions #princeton #harvard https://t.co/3JJSkJWzEf	@GoAKALA	AKALA COLLEGE ADMISSIONS	United States of America	California	Los Angeles	Positive	Fear	Twitter						Excited to talk to everyone about how to break into China and all the pitfalls to avoid. #China #CrossBorder #startups #BeltandRoad #Asia @AlibabaGroup #collegeadmissionsscandal #college #collegeadmissions #princeton #harvard https://t.co/3JJSkJWzEf	Tweet		
1121500405752573953		http://twitter.com/Kimberlylustig/status/1121500405752573953	RT @TheTalkCBS Lori Loughlin and husband Mossimo Giannulli claim “we didn’t know” for their defense in #collegeadmissionsscandal. Allegedly arguing mastermind Rick Singer didn't share how he would use the $500k to get their kids into school. 🗣Do you think “we didn’t know” is a good defense? https://t.co/PJG7bRMC21	@Kimberlylustig	Kim Hendron Lustig				Neutral	Neutral	Twitter	F					"RT @TheTalkCBS Lori Loughlin and husband Mossimo Giannulli claim “we didn’t know” for their defense in #collegeadmissionsscandal. Allegedly arguing mastermind Rick Singer didn't share how he would use the $500k to get their kids into school. 🗣Do you think “we didn’t know” is a good defense? https://t.co/PJG7bRMC21"	Retweet		
1121499041802670080		http://twitter.com/LukeWil93954265/status/1121499041802670080	Your legit sugar daddy is here and here is the confirmation of the payment of the sugars that I have help in the past..10 ladies to re tweet would be credited asap and I’m ready to send out $3000 tonight #sugardaddy #collegeadmissionsscandal https://t.co/xJMRPk8xx6	@LukeWil93954265	Luke Williams	United States of America	Washington	Seattle	Positive	Unclassified	Twitter	M					"Your legit sugar daddy is here and here is the confirmation of the payment of the sugars that I have help in the past..10 ladies to re tweet would be credited asap and I’m ready to send out $3000 tonight #sugardaddy  #collegeadmissionsscandal https://t.co/xJMRPk8xx6"	Tweet		
1121494558427287553		http://twitter.com/blushybaby1/status/1121494558427287553	RT @jonah2022 Hey babies. Daddy is so happy and I'm giving out $500 to 25 babies. Follow retweet and DM me. #sudy #seekingarrangements #sugarbabyneeded #sugarbabywanted #SUGA #sugarbabies #SugarBabywanted #sugarbabyforme #SugarDaddy #sugardaddymeet #SugarBabies #collegeadmissionsscandal https://t.co/mlCoNar6xO	@blushybaby1	definitely don't have a daddy kink.	Indonesia	Jawa Timur	Surabaya	Positive	Joy	Twitter						RT @jonah2022 Hey babies. Daddy is so happy and I'm giving out $500 to 25 babies. Follow retweet and DM me. #sudy #seekingarrangements #sugarbabyneeded #sugarbabywanted #SUGA #sugarbabies #SugarBabywanted #sugarbabyforme #SugarDaddy #sugardaddymeet #SugarBabies #collegeadmissionsscandal https://t.co/mlCoNar6xO	Retweet		
1121559391440920576		http://twitter.com/RunRichRun/status/1121559391440920576	You cheat, you lose. #CollegeCheatingScandal #collegeadmissionsscandal	@RunRichRun	(((Rich Stein)))	United States of America			Negative	Sadness	Twitter	M					You cheat, you lose. #CollegeCheatingScandal #collegeadmissionsscandal	Tweet		
1121442369180721152		http://twitter.com/NaomiFrances1/status/1121442369180721152	@AnnCoulter no moar creepy joe! regardless what gal sez, her HANDS R PUSHING HIS DOWN! *universal reflex!* gross https://t.co/ZDHc5aFi49 @joebiden GREW #epstein #robertkraft #collegeadmissionsscandal grunts w REST o Congress! Softer LessHANDSYJoe? mor pukeinducin waste o celluloid @edmarkey	@NaomiFrances1	Naomi Frances	United States of America			Negative	Disgust	Twitter	F					"@AnnCoulter no moar creepy joe! regardless what gal sez, her HANDS R PUSHING HIS DOWN! *universal reflex!* gross https://t.co/ZDHc5aFi49 @joebiden GREW #epstein #robertkraft #collegeadmissionsscandal grunts w REST o Congress! Softer LessHANDSYJoe? mor pukeinducin waste o celluloid @edmarkey"	Reply		
1121371698916286464		http://twitter.com/socialblahblah/status/1121371698916286464	@Ryan44734018 Just another pawn of the #OnePercent. #collegeadmissionsscandal #LoriLoughlin #OliviaJade	@socialblahblah	Suzanne P.	United States of America	California		Positive	Sadness	Twitter	F					@Ryan44734018 Just another pawn of the #OnePercent. #collegeadmissionsscandal #LoriLoughlin  #OliviaJade	Reply		
1121513999709954048		http://twitter.com/LukeWil93954265/status/1121513999709954048	Your legit sugar daddy is here and here is the confirmation of the payment of the sugars that I have help in the past..10 ladies to re tweet would be credited asap and I’m ready to send out $10000 tonight #sugardaddy #collegeadmissionsscandal https://t.co/xJMRPk8xx6	@LukeWil93954265	Luke Williams	United States of America	Washington	Seattle	Positive	Unclassified	Twitter	M					"Your legit sugar daddy is here and here is the confirmation of the payment of the sugars that I have help in the past..10 ladies to re tweet would be credited asap and I’m ready to send out $10000 tonight #sugardaddy  #collegeadmissionsscandal https://t.co/xJMRPk8xx6"	Tweet		
1121458852568817664		http://twitter.com/AlisonCraft10/status/1121458852568817664	back again , check this https://t.co/yzFxiDj9Ca #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/O10NbT4FYT	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					"back again , check this https://t.co/yzFxiDj9Ca #UnitedStates  #Canada  #Australia  #germanywithluv  #Belgium  #UnitedKingdom  #frances  #BongaCams  #webcamtoy  #webcamcolombia  #collegeadmissionsscandal  #CollegeCheatingScandal https://t.co/O10NbT4FYT"	Tweet		
1121383851870363653		http://twitter.com/WRthelistener/status/1121383851870363653	The latest Stay Alert WR! https://t.co/xoq3G4EB3s Thanks to @fvsunaa #collegeadmissionsscandal #collegecheatingscandal	@WRthelistener	PotStirrer™	United States of America			Neutral	Joy	Twitter						The latest Stay Alert WR! https://t.co/xoq3G4EB3s Thanks to @fvsunaa #collegeadmissionsscandal #collegecheatingscandal	Tweet		
1121513589477478400		http://twitter.com/AJackso63831215/status/1121513589477478400	#CollegeAdmissionsScandal. #Elite had it made & pay more money than those #disabled with #lyme etc. can ever hope to get from #ERISA-enabled #LTD companies. & they use #disability to cheat. for what? harmed all disabled- who will get more eye rolls because of them #LoriLoughlin	@AJackso63831215	A Jackson				Negative	Disgust	Twitter	M					#CollegeAdmissionsScandal. #Elite had it made & pay more money than those #disabled with #lyme etc. can ever hope to get from #ERISA-enabled #LTD companies. & they use #disability to cheat. for what?  harmed all disabled- who will get more eye rolls because of them #LoriLoughlin	Tweet		
1121415027997728768		http://twitter.com/Laurel_Sweet/status/1121415027997728768	#BREAKING in #collegeadmissionsscandal - U.S. District Court Judge Indira Talwani will take former @USC assistant soccer coach Laura Janke's guilty plea to racketeering on May 14 at 11 a.m.	@Laurel_Sweet	Laurel J. Sweet				Neutral	Neutral	Twitter	F					#BREAKING in #collegeadmissionsscandal - U.S. District Court Judge Indira Talwani will take former @USC assistant soccer coach Laura Janke's guilty plea to racketeering on May 14 at 11 a.m.	Tweet		
1121517189117501440		http://twitter.com/NYJusticeSeeker/status/1121517189117501440	Feds ask to move up #FelicityHuffman's change of plea hearing to May 13 #CollegeAdmissionsScandal https://t.co/AhoXn2cIBv	@NYJusticeSeeker	NY Jᴜsᴛɪᴄᴇ Sᴇᴇᴋᴇʀ	United States of America	New York	New York	Neutral	Fear	Twitter						Feds ask to move up #FelicityHuffman's change of plea hearing to May 13 #CollegeAdmissionsScandal https://t.co/AhoXn2cIBv	Tweet		
1121558462347898880		http://twitter.com/JeanneAllen/status/1121558462347898880	"""College rankings don’t determine students’ value or worth — so we should encourage them to explore their options. Sadly, it took an ugly cheating scandal to expose the nation’s brand-name obsession."" #CollegeAdmissionsScandal https://t.co/yQqCXNb6iw"	@JeanneAllen	Jeanne Allen	United States of America	District of Columbia	Washington, D.C.	Negative	Sadness	Twitter	F					"""College rankings don’t determine students’ value or worth  — so we should encourage them to explore their options. Sadly, it took an ugly cheating scandal to expose the nation’s brand-name obsession."" #CollegeAdmissionsScandal https://t.co/yQqCXNb6iw"	Tweet		
1121237524674797568		http://twitter.com/JodyOpheim1/status/1121237524674797568	#collegeadmissionsscandal let’s see...they knew they were LYING. And committing FRAUD. Nice try, not buying it. https://t.co/wg9XUtlnTe	@JodyOpheim1	Jody Opheim	United States of America			Negative	Unclassified	Twitter	F					#collegeadmissionsscandal  let’s see...they knew they were LYING.  And committing FRAUD.  Nice try, not buying it. https://t.co/wg9XUtlnTe	Tweet		
1121256324468281344		http://twitter.com/Gregory99902922/status/1121256324468281344	@shadowandact On #TheViee Abby Huntsman Is Willing To Give #AuntBecky Second,Third,Forth And Fifth Chances For Lying In The #CollegeAdmissionsScandal,Yet Jussie Smollett Is Treated Like He Killed Someone!!! #WhiteMediaLens #DoubleStandards 🤨😠😡🤬	@Gregory99902922	Gregory Jones	United States of America	Texas	Houston	Negative	Anger	Twitter	M					@shadowandact On #TheViee Abby Huntsman Is Willing To Give #AuntBecky Second,Third,Forth And Fifth Chances For Lying In The #CollegeAdmissionsScandal,Yet Jussie Smollett Is Treated Like He Killed Someone!!! #WhiteMediaLens #DoubleStandards 🤨😠😡🤬	Reply		
1121547591613861890		http://twitter.com/Samfiel/status/1121547591613861890	RT @AssayDigest I made this video BEFORE the #collegeadmissionsscandal went viral. More videos on the way. Been paying attention to my website rather than YouTube because analytics for my site reports over 40x more views! #CollegeCheatingScandal #collegelife #student https://t.co/cVHvrdMwKk	@Samfiel	Samfiel				Neutral	Joy	Twitter						"RT @AssayDigest I made this video BEFORE the #collegeadmissionsscandal went viral. More videos on the way. Been paying attention to my website rather than YouTube because analytics for my site reports over 40x more views! #CollegeCheatingScandal #collegelife #student https://t.co/cVHvrdMwKk"	Retweet		
