GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1121881636105269249		http://twitter.com/AlisonCraft10/status/1121881636105269249	b'#unitedstates #canada #australia #germanywithluv #belgium #unitedkingdom #frances #bongacams #webcamtoy #webcamcolombia #collegeadmissionsscandal #collegecheatingscandal visit link'	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					#UnitedStates  #Canada  #Australia  #germanywithluv  #Belgium  #UnitedKingdom  #frances  #BongaCams  #webcamtoy  #webcamcolombia  #collegeadmissionsscandal  #CollegeCheatingScandal  visit link https://t.co/73tN6sfgpc https://t.co/rnZW0SBtFl	Tweet		
1121851049499865089		http://twitter.com/kindman69/status/1121851049499865089	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@kindman69	coochiepls				Neutral	Neutral	Twitter						RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121850240632545280		http://twitter.com/walker_merritt/status/1121850240632545280	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@walker_merritt	Merritt Walker	United States of America	Florida	West Palm Beach	Neutral	Neutral	Twitter	M					RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121891652736626688		http://twitter.com/PetitoJ/status/1121891652736626688	b'rt @dineshdsouza seems these hollywood stars who bribe and cheat on college admissions for their spoiled, dull-witted offspring are all progressives! they blabber about social justice but seek to live by a different standard, above the law and above the rest of us #collegecheatingscandal'	@PetitoJ	John J Petito				Neutral	Neutral	Twitter	M					RT @DineshDSouza Seems these Hollywood stars who bribe and cheat on college admissions for their spoiled, dull-witted offspring are all progressives! They blabber about social justice but seek to live by a different standard, above the law and above the rest of us #CollegeCheatingScandal	Retweet		
1121902524011827201		http://twitter.com/AlisonCraft10/status/1121902524011827201	b'#unitedstates #canada #australia #germanywithluv #belgium #unitedkingdom #frances #bongacams #webcamtoy #webcamcolombia #collegeadmissionsscandal #collegecheatingscandal visit link'	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					#UnitedStates  #Canada  #Australia  #germanywithluv  #Belgium  #UnitedKingdom  #frances  #BongaCams  #webcamtoy  #webcamcolombia  #collegeadmissionsscandal  #CollegeCheatingScandal  visit link https://t.co/73tN6sfgpc https://t.co/nhpwUQ3YqI	Tweet		
1121738742040080384		http://twitter.com/Logar539/status/1121738742040080384	b'trump children got away with things because they did not know it was dishonest, so why should not she? i do not believe either one of them, do you? #collegecheatingscandal'	@Logar539	Lora Garver				Negative	Unclassified	Twitter	F					Trump children got away with things because they didn't know it was dishonest, so why shouldn't she? I don't believe either one of them, do you? #CollegeCheatingScandal	Tweet		
1121580848950775809		http://twitter.com/Micheal43200234/status/1121580848950775809	b'any unpaid bills, daddy is here for you, i will spoil you with my money i just need you to be loyal and trustworthy #sugarbabies #sugarbabywanted #sugardaddyserious #sugardaddies #sugardaddyforme #collegegirlsusa #collegecheatingscandal #sugardaddywanted #philanthropist'	@Micheal43200234	Michealfulton				Positive	Joy	Twitter						Any unpaid bills, daddy is here for you, I'll spoil you with my money I just need you to be loyal and trustworthy #SugarBabies #sugarbabywanted #SugarDaddySerious #sugardaddies #sugardaddyforme #collegegirlsusa #CollegeCheatingScandal #sugardaddywanted #Philanthropist	Tweet		
1121674018208256000		http://twitter.com/AlisonCraft10/status/1121674018208256000	b'enjoy cams >>>   #unitedstates #canada #australia #germanywithluv #belgium #unitedkingdom #frances #bongacams #webcamtoy #webcamcolombia #collegeadmissionsscandal #collegecheatingscandal'	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					enjoy cams >>> https://t.co/73tN6sfgpc #UnitedStates  #Canada  #Australia  #germanywithluv  #Belgium  #UnitedKingdom  #frances  #BongaCams  #webcamtoy  #webcamcolombia  #collegeadmissionsscandal  #CollegeCheatingScandal https://t.co/ZZI9nPloHq	Tweet		
1121688496442413058		http://twitter.com/bernardjames440/status/1121688496442413058	b'#if you are under 28 follow me for $5000 weekly. i do not want scammers and fake sugarbabies no explanation needed. rt,follow and dm to get your $5000 #sugardaddy #sugardaddytwitter #sugardaddydating #collegecheatingscandal #sugarbabieswanted'	@bernardjames440	Bernard James	United States of America	Ohio		Negative	Anger	Twitter	M					#If you’re under 28 follow me for $5000 weekly. I don’t want scammers and fake sugarbabies No explanation needed. RT,follow and dm to get your $5000  #SugarDaddy #sugardaddytwitter #sugardaddydating #CollegeCheatingScandal #SugarBabieswanted	Tweet		
1121852402284548096		http://twitter.com/AllieinMO/status/1121852402284548096	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@AllieinMO	Allie	United States of America			Neutral	Neutral	Twitter	F					RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121898526047449090		http://twitter.com/ednewbold/status/1121898526047449090	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@ednewbold	Ed - a white guy - Newbold	United States of America	Ohio	Columbus	Neutral	Neutral	Twitter	M					RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121852009987092485		http://twitter.com/Isitreality11/status/1121852009987092485	"b""#loriloughlin 'shocked and saddened' by ruin over #collegeadmissionsscandal #collegecheatingscandal"""	@Isitreality11	whatjusthappened??	United States of America	New York	New York	Negative	Surprise	Twitter						#LoriLoughlin 'shocked and saddened' by ruin over #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/iQvyBoV1gu	Tweet		
1121847940715360257		http://twitter.com/Prof_WCByrd/status/1121847940715360257	b'rt @sarahovink hey, i wrote a thing! thanks to @prof_wcbyrd and the @contextsmag editorial team for hosting a college admissions online symposium in the wake of #collegecheatingscandal'	@Prof_WCByrd	W. Carson Byrd	United States of America	Kentucky	Louisville	Neutral	Neutral	Twitter	M					RT @SarahOvink Hey, I wrote a thing! Thanks to @Prof_WCByrd and the @contextsmag editorial team for hosting a college admissions online symposium in the wake of #CollegeCheatingScandal https://t.co/12q9qRXYmv	Retweet		
1121902395863252992		http://twitter.com/scottgtweets/status/1121902395863252992	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@scottgtweets	Scott Gee - 🇺🇸♥️🐉				Neutral	Neutral	Twitter	M					RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121878945794859013		http://twitter.com/WyKodie/status/1121878945794859013	"b""rt @thedailybeast the #collegecheatingscandal's biggest clients were reportedly from china"""	@WyKodie	Dea				Neutral	Neutral	Twitter	F					RT @thedailybeast The #CollegeCheatingScandal's biggest clients were reportedly from China https://t.co/9cO4lT5UTH	Retweet		
1121773527567302656		http://twitter.com/DavidNa27064484/status/1121773527567302656	b'rt @difs2019 such a hot video....the way she slowly moves her ass on this big dick is fucking amazing.... #difs2019 #difs #sexypic #collegecheatingscandal #college #freshman #collegelife #pussy'	@DavidNa27064484	David Nathan				Positive	Joy	Twitter	M					RT @DIFS2019 Such a hot video....the way she slowly moves her ass on this big dick is fucking amazing....  #difs2019 #difs #sexypic #CollegeCheatingScandal #college #freshman #collegelife #pussy https://t.co/qcwOpKFpyg https://t.co/IoQM2FzEUe	Retweet		
