GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1123324631874584576		http://twitter.com/radicallonjas/status/1123324631874584576	b'rt @kamack_ to my fellow working class/first-gen students, plz remember this next time you start to feel imposter syndrome. never doubt your abilities. you have done far more with far less. you are smart. you are capable. you belong. #collegeadmissionsscandal'	@radicallonjas	RIP Nana				Neutral	Joy	Twitter						RT @KaMack_ To my fellow working class/first-gen students, plz remember this next time you start to feel imposter syndrome. Never doubt your abilities. You’ve  done far more with far less. You are smart. You are capable. You belong. #collegeadmissionsscandal https://t.co/7kkPMxU4TE	Retweet		
1123272273832624129		http://twitter.com/JohnnyRikky/status/1123272273832624129	b'need to pay your bills ? dm and rt and you might be the next one #sugarbabiesneeded #sugardaddyserious #sugarbabies #sugardaddy #sugardaddieswanted #sugarbabieswanted #seekingarrangement #sugarmommyneeded #sugardaddywanted #collegeadmissionsscandal'	@JohnnyRikky	Jackson Randy	United States of America	Washington	Seattle	Neutral	Neutral	Twitter	M					Need to pay your bills ? Dm and RT and you might be the next one #SugarBabiesNeeded #SugarDaddySerious #sugarbabies #sugardaddy #sugardaddieswanted #SugarBabieswanted #seekingarrangement #sugarmommyneeded #sugardaddywanted  #collegeadmissionsscandal https://t.co/OGFGz1cNyN	Tweet		
1123292278469083136		http://twitter.com/EdwardA65960685/status/1123292278469083136	b'need to pay your bills ? dm and rt and you might be the next one #sugarbabiesneeded #sugardaddyserious #sugarbabies #sugardaddy #sugardaddieswanted #sugarbabieswanted #seekingarrangement #sugarmommyneeded #sugardaddywanted #collegeadmissionsscandal'	@EdwardA65960685	Edward Arnold	United States of America			Neutral	Neutral	Twitter	M					Need to pay your bills ? Dm and RT and you might be the next one #SugarBabiesNeeded #SugarDaddySerious #sugarbabies #sugardaddy #sugardaddieswanted #SugarBabieswanted #seekingarrangement #sugarmommyneeded #sugardaddywanted  #collegeadmissionsscandal https://t.co/H3XmAkoxSG	Tweet		
1123332139334995968		http://twitter.com/DoughertyJC/status/1123332139334995968	b'wednesday: 2 parents set to plead guilty in #collegeadmissionsscandal #7news'	@DoughertyJC	Justin Dougherty	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	M					WEDNESDAY: 2 parents set to plead Guilty in #collegeadmissionsscandal #7News https://t.co/AlkcjkSCEw	Tweet		
1123029995905929216		http://twitter.com/talking2world/status/1123029995905929216	b'rt @ricca_19 @robin_ked @kat40811334 @jswdh1 @michaelcraddo16 @reddragonfly19 @us_poll @robikil @rebashoenfelt1 @joanofarc1776 @wwg1wga @tanksmom2000 @dinahlawrence16 @thetruthistell1 @liltilgerlil @45harisonharold @duckmeat01 @nancy_annmarie @cat69q @japuntichkim @mrskennystabler @standingfreedo1 @kabamur_taygeta @jaylenemarie1 @lyndamo85130479 @celtgunn @terrybickersta2 @ediehall787 @lynnielee5 @independiva @hawaiiilove @canadiancovfefe @uncle_festah @maria13072138 @dannygambit1 @ironsharpensir4 @jimfreedom2 @debbie40296747 @gdsarmy7 @alpinesanger @nooneisnowhere @freenaynow @cinders1161 @burntjoo @cmccbyfaith @bethlahem16 @bppope @alamotim my thoughts on little satantic princess chelsea #clintonfoundation=#crimesagainstchildren #haiti time for our favorite game #whosyourdaddy  her name will appear in the #collegeadmissionsscandal  heard her old boyfriend is courtesy of bill clinton'	@talking2world	Just Wondering	United States of America	Colorado	Boulder	Neutral	Joy	Twitter						RT @Ricca_19 @robin_ked @KAT40811334 @JSWDH1 @Michaelcraddo16 @RedDragonFly19 @us_poll @robikil @Rebashoenfelt1 @JoanofArc1776 @WWG1WGA @tanksmom2000 @DinahLawrence16 @TheTruthIsTell1 @liltilgerlil @45HarisonHarold @duckmeat01 @nancy_annmarie @Cat69Q @JapuntichKim @mrskennystabler @Standingfreedo1 @kabamur_taygeta @JayleneMarie1 @LyndaMo85130479 @celtgunn @TerryBickersta2 @EdieHall787 @Lynnielee5 @Independiva @hawaiiilove @Canadiancovfefe @Uncle_Festah @maria13072138 @Dannygambit1 @IronSharpensI	Retweet		
1123203877157793793		http://twitter.com/Supri16927567/status/1123203877157793793	b'rt @tristalee122 do you need employment...if yes kind forward your message to this mail tristalee122@gmail.com .......no capital required...... #sdlive #westworld #westernunion #collegecheatingscandal #collegeadmissionsscandal #collegelife #colombia #sugarbabytwitter #student'	@Supri16927567	Supri				Positive	Neutral	Twitter						RT @tristalee122 Do you need employment...if yes kind forward your message to this mail tristalee122@gmail.com .......no capital required...... #SDLive  #Westworld #westernunion #CollegeCheatingScandal  #collegeadmissionsscandal  #collegelife #Colombia #SugarBabyTwitter #student	Retweet		
1123155227077750784		http://twitter.com/DanielleMommy1/status/1123155227077750784	b'hello, i saw your profile and you are amazing. i just need a loyal baby to love and spoil with the good things of life. text me (562) 674-0692 i want to be your super hero. #sugarbabieswanted #sugarmommy #collegeadmissionsscandal #babys'	@DanielleMommy1	DanielleMommy				Positive	Joy	Twitter						Hello, I saw your profile and you are amazing. I just need a loyal baby to love and spoil with the good things of life. Text me (562) 674-0692 I want to be your super hero. #SugarBabieswanted #sugarmommy #collegeadmissionsscandal #Babys	Tweet		
1123359080486064128		http://twitter.com/FerazOzel/status/1123359080486064128	b'highest bribe in the college admission scandal came from china at $6.5 mill. just shows, no matter how hard white ppl try, there will always be some chinese dude putting in 6 times the effort. #collegeadmissionsscandal'	@FerazOzel	Feraz Ozel	United States of America	California	Los Angeles	Negative	Sadness	Twitter						Highest bribe in the college admission scandal came from China at $6.5 mill. Just shows, no matter how hard white ppl try, there’ll always be some Chinese dude putting in 6 times the effort. #collegeadmissionsscandal	Tweet		
1123065736908267520		http://twitter.com/wienbar/status/1123065736908267520	b'how admissions and athletics intertwine at ivy league colleges (opinion) very interesting explanation of athletic recruits and collegiate rules ...and #collegeadmissionsscandal'	@wienbar	Sharon Wienbar	United States of America	California	San Francisco	Neutral	Surprise	Twitter	F					How admissions and athletics intertwine at Ivy League colleges (opinion)  VERY interesting explanation of athletic recruits and collegiate rules ...and #collegeadmissionsscandal https://t.co/e9ANAtf4ib	Tweet		
1123062135624306689		http://twitter.com/globalacademic/status/1123062135624306689	b'here are the general college application periods you will run into. i will explain each one in more depth later in the week. which one will you choose? #colleprep #collegelife #collegeadmissionsscandal #collegesigningday #collegeapplication'	@globalacademic	Global Academic	United States of America			Neutral	Neutral	Twitter						Here are the general college application periods you will run into. I will explain each one in more depth later in the week. Which one will you choose? #colleprep #collegelife #collegeadmissionsscandal #CollegeSigningDay #collegeapplication https://t.co/EgD9870Szj	Tweet		
